UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
MG,ALEM PARAIBA,PSF JARDIM PARAISO,RUA 24 DE MARCO,118,JARDIM PARAISO,"RUA 24 DE MARCO, JARDIM PARAISO, ALEM PARAIBA, MG, BRASIL",-21.87128,-42.69897,"Rua Vinte e Quatro de Março, 24, 36660-000, Além Paraíba","21 52m 16.608s S, 42 41m 56.292s W",36660-000
MG,ALEM PARAIBA,POSTO DE SAUDE ATERRADO,RUA ATERRADO,S/N,ATERRADO,"RUA ATERRADO, ATERRADO, ALEM PARAIBA, MG, BRASIL",-21.8835131,-42.7881531,"Rua Enoch Diogo Vieira, Aterrado, Além Paraíba, Região Geográfica Imediata de Além Paraíba, Região Geográfica Intermediária de Juiz de Fora, Minas Gerais, Região Sudeste, Brasil","21 53m 0.64716s S, 42 47m 17.3512s W",
MG,ALFENAS,PSF JD SAO CARLOS,RUA AFRANIO PEIXOTO,1013,JD SAO CARLOS,"RUA AFRANIO PEIXOTO, JD SAO CARLOS, ALFENAS, MG, BRASIL",-21.4131,-45.94468,"Rua Afrânio Peixoto, 37137, Alfenas","21 24m 47.16s S, 45 56m 40.848s W",37137
MG,ALFENAS,CENTRAL DE VACINA,PRACA DR FAUSTO MONTEIRO,121,CENTRO,"PRACA DR FAUSTO MONTEIRO, CENTRO, ALFENAS, MG, BRASIL",-21.42495,-45.95061,"Praça Fausto Monteiro, 37130, 37135, Alfenas","21 25m 29.82s S, 45 57m 2.196s W",37130
MG,ALFENAS,PSF ITAPARICA,RUA CANAVIEIRAS,301,JD ITAPARICA,"RUA CANAVIEIRAS, JD ITAPARICA, ALFENAS, MG, BRASIL",-21.40564,-45.94289,"Rua Canavieiras, 37137-540, Alfenas","21 24m 20.304s S, 45 56m 34.404s W",37137-540
MG,ALFENAS,PSF VILA BETANIA,RUA ANTONIO PEDRO DE OLIVEIRA,1100,VILA BETANIA,"RUA ANTONIO PEDRO DE OLIVEIRA, VILA BETANIA, ALFENAS, MG, BRASIL",-21.4180741,-45.9519439,"Rua Antônio Pedro De Oliveira, Vila Betânia, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37130-217, Brasil","21 25m 5.06676s S, 45 57m 6.99804s W",37130-217
MG,ALFENAS,PSF SAO VICENTE,BIAS FORTES,664,CENTRO,"BIAS FORTES, CENTRO, ALFENAS, MG, BRASIL",-21.4302038,-45.950194,"Rua Bias Fortes, Centro, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37130-093, Brasil","21 25m 48.7337s S, 45 57m 0.6984s W",37130-093
MG,ALFENAS,PSF SANTOS REIS,RUA JOAO CAETANO SARAIVA,500,SANTOS REIS,"RUA JOAO CAETANO SARAIVA, SANTOS REIS, ALFENAS, MG, BRASIL",-21.4269055,-45.9386256,"Rua João Caetano Saraiva, Vila Santos Reis, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37131-022, Brasil","21 25m 36.8598s S, 45 56m 19.0522s W",37131-022
MG,ALFENAS,PSF JARDIM SAO CARLOS II,RAIMUNDO CORREA,1333,JD SAO CARLOS,"RAIMUNDO CORREA, JD SAO CARLOS, ALFENAS, MG, BRASIL",-22.02963,-47.88057,"Rua Raimundo Corrêa, 13570-591, São Carlos","22 1m 46.668s S, 47 52m 50.052s W",13570-591
MG,ALFENAS,PSF JARDIM PRIMAVERA,ALAMEDAS DOS MOGNOS,20,JD PRIMAVERA,"ALAMEDAS DOS MOGNOS, JD PRIMAVERA, ALFENAS, MG, BRASIL",-21.39983,-45.947,"Alameda dos Mognos, 37137-668, Alfenas","21 23m 59.388s S, 45 56m 49.2s W",37137-668
MG,ALFENAS,PSF SANTA CLARA PINHEIRINHO,JOAO JANUARIO MAGALHAES,414,PINHEIRINHO,"JOAO JANUARIO MAGALHAES, PINHEIRINHO, ALFENAS, MG, BRASIL",-21.4228943,-45.9780554,"Avenida João Januário Magalhães, Pinheirinho, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37133-648, Brasil","21 25m 22.4195s S, 45 58m 40.9994s W",37133-648
MG,ALFENAS,PSF JARDIM ALVORADA,RUA EMILIA PEREIRA ESTEVES,339,RECREIO VALE DO SOL,"RUA EMILIA PEREIRA ESTEVES, RECREIO VALE DO SOL, ALFENAS, MG, BRASIL",-21.4165383,-45.9763683,"Rua Emilia Pereira Esteves, Recreio Vale do Sol, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37130-000, Brasil","21 24m 59.5379s S, 45 58m 34.9259s W",37130-000
MG,ALFENAS,PSF GASPAR LOPES,RUA SEGUNDO SAVIAN,103,GASPAR LOPES,"RUA SEGUNDO SAVIAN, GASPAR LOPES, ALFENAS, MG, BRASIL",-21.3660739,-45.931436,"Rua Segundo Savian, Gaspar Lopes, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, Brasil","21 21m 57.866s S, 45 55m 53.1696s W",
MG,ALFENAS,PSF UNISAUDE,PRACA DR AUGUSTO VALADAO,53,CHAPADA,"PRACA DR AUGUSTO VALADAO, CHAPADA, ALFENAS, MG, BRASIL",-21.41965,-45.94469,"Travessa Praça Doutor Augusto Valadão, 37130-227, Alfenas","21 25m 10.74s S, 45 56m 40.884s W",37130-227
MG,ALFENAS,PSF ZONA RURAL,KM 12 BR 491,S/N,BARBARAS,"KM 12 BR 491, BARBARAS, ALFENAS, MG, BRASIL",-21.44419,-45.9536,"Rodovia BR-491, 12, 37132, Alfenas","21 26m 39.084s S, 45 57m 12.96s W",37132
MG,ALFENAS,PSF CAENSA,TRAVESSA DOM SILVERIO,33,APARECIDA,"TRAVESSA DOM SILVERIO, APARECIDA, ALFENAS, MG, BRASIL",-21.4240104,-45.95659379999999,"Travessa Dom Silvério, Aparecida, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37130-000, Brasil","21 25m 26.4374s S, 45 57m 23.7377s W",37130-000
MG,ALFENAS,AMBULATORIO NOSSA SENHORA APARECIDA,RUA PADRE CORNELIO HANS,1787,APARECIDA,"RUA PADRE CORNELIO HANS, APARECIDA, ALFENAS, MG, BRASIL",-21.424197600000003,-45.962793100000006,"Rua Padre Cornélio Hans, Jardim Boa Esperança, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37130-000, Brasil","21 25m 27.1114s S, 45 57m 46.0552s W",37130-000
MG,ALFENAS,PSF VILA FORMOSA,VENANCIO FRANCO DE CARVALHO,995,VILA FORMOSA,"VENANCIO FRANCO DE CARVALHO, VILA FORMOSA, ALFENAS, MG, BRASIL",-21.4340344,-45.9424639,"Rua Venancio Franco de Carvalho, Vila Formosa, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37130-093, Brasil","21 26m 2.52384s S, 45 56m 32.87s W",37130-093
MG,ALFENAS,PSF JARDIM NOVA AMERICA,WANDERLEY DE CASTRO,275,J NOVA A MERICA,"WANDERLEY DE CASTRO, J NOVA A MERICA, ALFENAS, MG, BRASIL",-16.17964,-50.78505,"Rua Joaquim Alves de Castro, 76220-000, Fazenda Nova","16 10m 46.704s S, 50 47m 6.18s W",76220-000
MG,ALFENAS,PSF RECREIO VALE DO SOL 2,NORTE,30,RECREIO VALE DO SOL,"NORTE, RECREIO VALE DO SOL, ALFENAS, MG, BRASIL",-21.4197018,-45.9774986,"Rua Norte, Recreio Vale do Sol, Alfenas, Região Geográfica Imediata de Alfenas, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, 37133-648, Brasil","21 25m 10.9265s S, 45 58m 38.995s W",37133-648
MG,ALFENAS,PSF BOA ESPERANCA,PETRA GAGO MUNHOZ,355,J BOA ESPERANCA,"PETRA GAGO MUNHOZ, J BOA ESPERANCA, ALFENAS, MG, BRASIL",-21.18259,-45.9586,"Rua Boa Esperança & Avenida Padre José Panucci, 37131, Alfenas","21 10m 57.324s S, 45 57m 30.96s W",37131
MG,ALFREDO VASCONCELOS,CENTRO DE SAUDE DR LUNARDE TADEU BIANCHETTI,PRACA NOSSA SENHORA DO ROSARIO,11,CENTRO,"PRACA NOSSA SENHORA DO ROSARIO, CENTRO, ALFREDO VASCONCELOS, MG, BRASIL",-18.54852,-42.7686,"Praça Nossa Senhora do Rosário, 39705-000, São João Evangelista","18 32m 54.672s S, 42 46m 6.96s W",39705-000
MG,ALMENARA,PRESIDIO DE ALMENARA,RUA BIAS FORTES,1,CENTRO,"RUA BIAS FORTES, CENTRO, ALMENARA, MG, BRASIL",-16.17764,-40.69019,"Rua Bias Fortes, 39900-000, Almenara","16 10m 39.504s S, 40 41m 24.684s W",39900-000
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA SAO JUDAS TADEU,RUA ARGEMIRO DE AGUILAR,1350,SAO JUDAS TADEU,"RUA ARGEMIRO DE AGUILAR, SAO JUDAS TADEU, ALMENARA, MG, BRASIL",-20.77629,-47.09875,"Rua São Judas Tadeu, São Tomás de Aquino","20 46m 34.644s S, 47 5m 55.5s W",
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA MONTE DAS OLIVEIRAS,RUA H,25,MONTES DAS OLIVEIRAS,"RUA H, MONTES DAS OLIVEIRAS, ALMENARA, MG, BRASIL",-16.16296,-40.69547,"Rua H das Neves, 39900-000, Almenara","16 9m 46.656s S, 40 41m 43.692s W",39900-000
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA SAO PEDRO,RUA TRAZIBULO JAZON COELHO,1279,SAO PEDRO,"RUA TRAZIBULO JAZON COELHO, SAO PEDRO, ALMENARA, MG, BRASIL",-16.16986,-40.6932,"Rua Trazibulo Jason Coelho, 39900-000, Almenara","16 10m 11.496s S, 40 41m 35.52s W",39900-000
MG,ALMENARA,UNIDADE DE SAUDE FAMILIA PEDRO GOMES,RUA ELY ALVES CANGUSSU,2327,PEDRO GOMES,"RUA ELY ALVES CANGUSSU, PEDRO GOMES, ALMENARA, MG, BRASIL",-16.17224,-40.68564,"Rua Ely Alves Cangussu, 39900-000, Almenara","16 10m 20.064s S, 40 41m 8.304s W",39900-000
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA DARWIN CORDEIRO,RUA ANTONIO JOSE SANTANA,565,DARWIN CORDEIRO,"RUA ANTONIO JOSE SANTANA, DARWIN CORDEIRO, ALMENARA, MG, BRASIL",-16.17117,-40.69178,"Rua Antônio José Santana, 39900-000, Almenara","16 10m 16.212s S, 40 41m 30.408s W",39900-000
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA SANTO ANTONIO,RUA JOAO CABACINHA,1090,SANTO ANTONIO,"RUA JOAO CABACINHA, SANTO ANTONIO, ALMENARA, MG, BRASIL",-20.95075,-44.92138,"Rua João Neiva, Santo Antônio do Amparo","20 57m 2.7s S, 44 55m 16.968s W",
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA CENTRAL,RUA EXUPERIO CANGUSSU,300,CENTRO,"RUA EXUPERIO CANGUSSU, CENTRO, ALMENARA, MG, BRASIL",-16.17718,-40.69473,"Rua Exupério Cangussu, 39900-000, Almenara","16 10m 37.848s S, 40 41m 41.028s W",39900-000
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA,RUA TRINTA E SEIS,S/N,CIDADE NOVA,"RUA TRINTA E SEIS, CIDADE NOVA, ALMENARA, MG, BRASIL",-3.0218,-59.9945,"Rua Trinta e Seis, 69093, Manaus","3 1m 18.48s S, 59 59m 40.2s W",69093
MG,ALMENARA,UNIDADE BASICA DE SAUDE DE ALMENARA,AVENIDA OLINDO DE MIRANDA,1713,CENTRO,"AVENIDA OLINDO DE MIRANDA, CENTRO, ALMENARA, MG, BRASIL",-16.17042,-40.69079,"Avenida Olindo de Miranda, 39900-000, Almenara","16 10m 13.512s S, 40 41m 26.844s W",39900-000
MG,ALMENARA,UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO,AVENIDA UM,599,SAO FRANCISCO,"AVENIDA UM, SAO FRANCISCO, ALMENARA, MG, BRASIL",-19.86584,-49.77073,"Rua Um, 38260-000, São Francisco de Sales","19 51m 57.024s S, 49 46m 14.628s W",38260-000
MG,ALMENARA,POSTO DE SAUDE DE PEDRA GRANDE,AV ELIZARIO GOBIRA,S/N,ZONA RURAL,"AV ELIZARIO GOBIRA, ZONA RURAL, ALMENARA, MG, BRASIL",-15.98104,-40.89119,"Avenida Elisiário Gobira, 39900-000, Almenara","15 58m 51.744s S, 40 53m 28.284s W",39900-000
MG,ALPERCATA,PSF JOSE LUCIANO DE FARIA,RUA ALTINO MARQUES,168,DISTRITO ERA NOVA,"RUA ALTINO MARQUES, DISTRITO ERA NOVA, ALPERCATA, MG, BRASIL",-18.95266,-41.95608,"Rua R & Avenida Altino Marques, 35138, Alpercata","18 57m 9.576s S, 41 57m 21.888s W",35138
MG,ALPERCATA,PSF JOSE DA SILVA MAIA,AVENIDA ISIDORO NALON,290,VILA EUGENIO,"AVENIDA ISIDORO NALON, VILA EUGENIO, ALPERCATA, MG, BRASIL",-18.98137,-41.98366,"Rua Izidoro Nalon, 35138-000, Alpercata","18 58m 52.932s S, 41 59m 1.176s W",35138-000
MG,ALPERCATA,PSF ARNALDO RODRIGUES DE ANDRADE,RUA MAGALHAES PINTO,130,CENTRO,"RUA MAGALHAES PINTO, CENTRO, ALPERCATA, MG, BRASIL",-15.9352,-41.85989,"Rua Magalhães Pinto, 39569-000, Curral de Dentro","15 56m 6.72s S, 41 51m 35.604s W",39569-000
MG,ALPINOPOLIS,PSF JOSE HIPOLITO DA SILVA,RUA CRISTAL,140,SANTA EFIGENIA,"RUA CRISTAL, SANTA EFIGENIA, ALPINOPOLIS, MG, BRASIL",-20.64416,-43.79122,"Rua Santa Efigênia, 36400, Conselheiro Lafaiete","20 38m 38.976s S, 43 47m 28.392s W",36400
MG,ALPINOPOLIS,PSF ORLANDO AMERICO DOS REIS,RUA MADRE ASSUNCAO DE FARIA,172,VILA BETANIA,"RUA MADRE ASSUNCAO DE FARIA, VILA BETANIA, ALPINOPOLIS, MG, BRASIL",-19.60331,-42.29828,"Rua Madre Assunção Faria, 35199-000, Vargem Alegre","19 36m 11.916s S, 42 17m 53.808s W",35199-000
MG,ALPINOPOLIS,PSF MARIA LAURA DE JESUS,RUA SANTISSIMA TRINDADE,115,CEA,"RUA SANTISSIMA TRINDADE, CEA, ALPINOPOLIS, MG, BRASIL",-20.85883,-46.39502,"Rua Santíssima Trindade, Alpinópolis","20 51m 31.788s S, 46 23m 42.072s W",
MG,ALPINOPOLIS,PSF DR HELIO FERREIRA LOPES,RUA MAESTRO GERALDO APRIGIO,90,CENTRO,"RUA MAESTRO GERALDO APRIGIO, CENTRO, ALPINOPOLIS, MG, BRASIL",-18.7551,-41.42764,"Rua Maestro Geraldo Aprígio, 35265-000, Divino das Laranjeiras","18 45m 18.36s S, 41 25m 39.504s W",35265-000
MG,ALPINOPOLIS,PSF MARCELINO HONORIO DE MORAIS,RUA PARA,327,MUNDO NOVO,"RUA PARA, MUNDO NOVO, ALPINOPOLIS, MG, BRASIL",-13.77503,-50.28524,"Rua Pará, 76530-000, Mundo Novo","13 46m 30.108s S, 50 17m 6.864s W",76530-000
MG,ALPINOPOLIS,PSF NILTON ALVES DA CRUZ,RUA ACRE,205,ROSARIO,"RUA ACRE, ROSARIO, ALPINOPOLIS, MG, BRASIL",-20.86669,-46.3831,"Rua Acre, 37940-000, Alpinópolis","20 52m 0.084s S, 46 22m 59.16s W",37940-000
MG,ALTEROSA,PSF CAVACOS JOSE EVARISTO DA SILVA,PRACA OTAVIO RIBEIRO NETO,27,DISTRITO DIVINO ESPI,"PRACA OTAVIO RIBEIRO NETO, DISTRITO DIVINO ESPI, ALTEROSA, MG, BRASIL",-21.15956,-46.09866,"Praça Otávio Ribeiro Neto, 37147-000, Alterosa","21 9m 34.416s S, 46 5m 55.176s W",37147-000
MG,ALTEROSA,PSF JARDIM SILVEIRA,RUA DEPUTADO URIEL ALVIM,71,CENTRO,"RUA DEPUTADO URIEL ALVIM, CENTRO, ALTEROSA, MG, BRASIL",-21.25635,-46.1436,"Rua Deputado Uriel Alvim, 37145, Alterosa","21 15m 22.86s S, 46 8m 36.96s W",37145
MG,ALTEROSA,PSF JUARINA ALVES TERRA,RUA AMIR FERREIRA TERRA,165,RESIDENCIAL DOS TRAB,"RUA AMIR FERREIRA TERRA, RESIDENCIAL DOS TRAB, ALTEROSA, MG, BRASIL",-21.24449,-46.14049,"Rua Amir Ferreira Terra, 37145-000, Alterosa","21 14m 40.164s S, 46 8m 25.764s W",37145-000
MG,ALTEROSA,PSF CRUZEIRO WAGNER MOREIRA ALVES,RUA SAO VICENTE,1900,CRUZEIRO,"RUA SAO VICENTE, CRUZEIRO, ALTEROSA, MG, BRASIL",-21.25959,-46.14637,"Rua São Vicente, 37145-000, Alterosa","21 15m 34.524s S, 46 8m 46.932s W",37145-000
MG,ALTEROSA,PSF SORAYA ANDREA TEIXEIRA DE PAULA,RUA ALFENAS,959,CENTRO,"RUA ALFENAS, CENTRO, ALTEROSA, MG, BRASIL",-21.25613,-46.14462,"Rua Alfenas, 37145-000, Alterosa","21 15m 22.068s S, 46 8m 40.632s W",37145-000
MG,ALTO CAPARAO,ESF VALE DAS HORTENCIAS I,AVENIDA PICO DA BANDEIRA,1199,INDEPENDENCIA,"AVENIDA PICO DA BANDEIRA, INDEPENDENCIA, ALTO CAPARAO, MG, BRASIL",-20.44353,-41.87077,"Avenida Pico da Bandeira, 36979, Alto Caparaó","20 26m 36.708s S, 41 52m 14.772s W",36979
MG,ALTO CAPARAO,POSTO SAUDE CORREGO SAO PEDRO,ESTRADA PRINCIPAL,S/N,ZONA RURAL,"ESTRADA PRINCIPAL, ZONA RURAL, ALTO CAPARAO, MG, BRASIL",-21.02484,-43.41413,"Rua Principal, 36260-000, Alto Rio Doce","21 1m 29.424s S, 43 24m 50.868s W",36260-000
MG,ALTO CAPARAO,POSTO DE SAUDE CORREGO DO FAMA,ESTRADA PRINCIPAL,S/N,ZONA RURAL,"ESTRADA PRINCIPAL, ZONA RURAL, ALTO CAPARAO, MG, BRASIL",-21.02484,-43.41413,"Rua Principal, 36260-000, Alto Rio Doce","21 1m 29.424s S, 43 24m 50.868s W",36260-000
MG,ALTO CAPARAO,CENTRO DE SAUDE JORDELINO BREDER,AVENIDA PICO DA BANDEIRA,1199,CENTRO,"AVENIDA PICO DA BANDEIRA, CENTRO, ALTO CAPARAO, MG, BRASIL",-20.44353,-41.87077,"Avenida Pico da Bandeira, 36979, Alto Caparaó","20 26m 36.708s S, 41 52m 14.772s W",36979
MG,ALTO CAPARAO,ESF VALE DAS HORTENCIAS II,AVENIDA PICO DA BANDEIRA,1199,INDEPENDENCIA,"AVENIDA PICO DA BANDEIRA, INDEPENDENCIA, ALTO CAPARAO, MG, BRASIL",-20.44353,-41.87077,"Avenida Pico da Bandeira, 36979, Alto Caparaó","20 26m 36.708s S, 41 52m 14.772s W",36979
MG,ALTO JEQUITIBA,PSF VIDA E SAUDE,RUA CELLY MATOS ELLER,S/N,ENCOSTA DO SOL,"RUA CELLY MATOS ELLER, ENCOSTA DO SOL, ALTO JEQUITIBA, MG, BRASIL",-20.42965,-41.957,"Rua Cely Mattos Eller, 36976-000, Alto Jequitibá","20 25m 46.74s S, 41 57m 25.2s W",36976-000
MG,ALTO JEQUITIBA,PSF CAFE COM LEITE,RUA JOSE DE OLIVEIRA LOUZADA,S/N,LOANDA,"RUA JOSE DE OLIVEIRA LOUZADA, LOANDA, ALTO JEQUITIBA, MG, BRASIL",-20.42078,-41.96705,"Rua José de Castro, 36976-000, Alto Jequitibá","20 25m 14.808s S, 41 58m 1.38s W",36976-000
MG,ALTO JEQUITIBA,CENTRO DE SAUDE DE ALTO JEQUITIBA,RUA MARIA VIRGINIA DA CONCEICAO,65,CENTRO,"RUA MARIA VIRGINIA DA CONCEICAO, CENTRO, ALTO JEQUITIBA, MG, BRASIL",-20.42809,-41.96288,"Rua Maria Virgínia da Conceição, 36976-000, Alto Jequitibá","20 25m 41.124s S, 41 57m 46.368s W",36976-000
MG,ALTO JEQUITIBA,PSF JACUTINGA,CORREGO JACUTINGA,S/N,ZONA RURAL,"CORREGO JACUTINGA, ZONA RURAL, ALTO JEQUITIBA, MG, BRASIL",-20.42775,-41.96453,Alto Jequitibá,"20 25m 39.9s S, 41 57m 52.308s W",
MG,ALTO RIO DOCE,POSTO DE SAUDE DE ABREUS EQUIPE DE PSF SAO JOSE,ZONA RURAL,1,ABREUS,"ZONA RURAL, ABREUS, ALTO RIO DOCE, MG, BRASIL",-21.00093,-43.29505,"Abreus, Alto Rio Doce","21 0m 3.348s S, 43 17m 42.18s W",
MG,ALTO RIO DOCE,CENTRO DE SAUDE DE ALTO RIO DOCE EQUIPE DE PSF XOPOTO,RUA CAPITAO CAMILO,S/N,HORTO FLORESTAL,"RUA CAPITAO CAMILO, HORTO FLORESTAL, ALTO RIO DOCE, MG, BRASIL",-21.02686,-43.42213,"Rua Capitão Camilo, 36260-000, Alto Rio Doce","21 1m 36.696s S, 43 25m 19.668s W",36260-000
MG,ALTO RIO DOCE,CENTRO DE SAUDE CROATAS,XV DE NOVEMBRO,S/N,CROATAS,"XV DE NOVEMBRO, CROATAS, ALTO RIO DOCE, MG, BRASIL",-21.02222,-43.40868,"Rua Quinze de Novembro, 36260-000, Alto Rio Doce","21 1m 19.992s S, 43 24m 31.248s W",36260-000
MG,ALTO RIO DOCE,POSTO DE SAUDE DE MISSIONARIOS,LOCALIDADE MISSIONARIOS,1,MISSIONARIOS,"LOCALIDADE MISSIONARIOS, MISSIONARIOS, ALTO RIO DOCE, MG, BRASIL",-21.02726,-43.4237,Alto Rio Doce,"21 1m 38.136s S, 43 25m 25.32s W",
MG,ALTO RIO DOCE,POSTO DE SAUDE DE VITORINOS EQUIPE DE PSF N SRA CONCEICAO,ZONA RURAL,0,VITORINOS,"ZONA RURAL, VITORINOS, ALTO RIO DOCE, MG, BRASIL",-20.98538,-43.53933,"Vitorinos, Alto Rio Doce","20 59m 7.368s S, 43 32m 21.588s W",
MG,ALVARENGA,CENTRO DE SAUDE UNIDADE BASICA PSF 2 ZONA RURAL,RUA DO CAMPO,S/N,ZONA RURAL,"RUA DO CAMPO, ZONA RURAL, ALVARENGA, MG, BRASIL",-19.64694,-41.29893,"Rua do Campo, Aimorés","19 38m 48.984s S, 41 17m 56.148s W",
MG,ALVARENGA,CENTRO DE SAUDE DE ALVARENGA,AVENIDA SILVIA ARAUJO DE SOUZA,34,NOSSA SENHORA DAS GR,"AVENIDA SILVIA ARAUJO DE SOUZA, NOSSA SENHORA DAS GR, ALVARENGA, MG, BRASIL",-18.573,-46.52037,"Rua Dino de Souza, Patos de Minas","18 34m 22.8s S, 46 31m 13.332s W",
MG,ALVINOPOLIS,POSTO DE SAUDE BARRETOS,RUA JOAO ALVES FERNANDES COTA,33,BARRETOS,"RUA JOAO ALVES FERNANDES COTA, BARRETOS, ALVINOPOLIS, MG, BRASIL",-20.10145,-43.05654,"Rua João Alves Ferreira, 35950-000, Alvinópolis","20 6m 5.22s S, 43 3m 23.544s W",35950-000
MG,ALVINOPOLIS,POSTO DE SAUDE PARTE ALTA,RUA SANTO ANTONIO,142,CENTRO,"RUA SANTO ANTONIO, CENTRO, ALVINOPOLIS, MG, BRASIL",-20.1082,-43.05286,"Rua Santo Antônio, 35950-000, Alvinópolis","20 6m 29.52s S, 43 3m 10.296s W",35950-000
MG,ALVINOPOLIS,POSTO DE SAUDE IDILIO VITOR COTA,RUA P EMILIO VEIGA,10,ZONA RURAL,"RUA P EMILIO VEIGA, ZONA RURAL, ALVINOPOLIS, MG, BRASIL",-21.35414,-45.50223,"Estrada para Zona Rural Dois, 37190-000, Três Pontas","21 21m 14.904s S, 45 30m 8.028s W",37190-000
MG,ALVINOPOLIS,POSTO DE SAUDE JOSE CARVALHO DA CONCEICAO,PRC MARIA PROCOPIA,S/N,VILA MANOEL PUIG,"PRC MARIA PROCOPIA, VILA MANOEL PUIG, ALVINOPOLIS, MG, BRASIL",-20.11134,-43.04996,"Estrada para o Bairro Manoel Puig, 35950-000, Alvinópolis","20 6m 40.824s S, 43 2m 59.856s W",35950-000
MG,ALVINOPOLIS,POSTO DE SAUDE JOSE JUSTINO DE SOUZA,RUA JOAQUIM JOSE DE SOUZA,249,SOUZA,"RUA JOAQUIM JOSE DE SOUZA, SOUZA, ALVINOPOLIS, MG, BRASIL",-20.11577,-43.06646,"Rua Joaquim José de Souza, 35950-000, Alvinópolis","20 6m 56.772s S, 43 3m 59.256s W",35950-000
MG,ALVINOPOLIS,POSTO DE SAUDE VALDIR ALVES PINTO,RUA VALDIR ALVES PINTO,2,CENTRO,"RUA VALDIR ALVES PINTO, CENTRO, ALVINOPOLIS, MG, BRASIL",-18.94638,-48.24292,"Rua Valdir Alves Rabelo, 38410-162, Uberlândia","18 56m 46.968s S, 48 14m 34.512s W",38410-162
MG,ALVORADA DE MINAS,CENTRO DE SAUDE DE ALVORADA DE MINAS,AVENIDA JOSE MADUREIRA,51,CENTRO,"AVENIDA JOSE MADUREIRA, CENTRO, ALVORADA DE MINAS, MG, BRASIL",-18.78383,-43.4327,"Rua José Marcolino, Alvorada de Minas","18 47m 1.788s S, 43 25m 57.72s W",
MG,ALVORADA DE MINAS,UNIDADE BASICA DE SAUDE RURAL SAO JOSE DO ARRUDAS,SAO JOSE DO ARRUDAS,S/N,ZONA RURAL,"SAO JOSE DO ARRUDAS, ZONA RURAL, ALVORADA DE MINAS, MG, BRASIL",-20.34423,-46.48441,"São José do Barreiro, São Roque de Minas","20 20m 39.228s S, 46 29m 3.876s W",
MG,ALVORADA DE MINAS,UNIDADE BASICA DE SAUDE DE ITAPANHOACANGA,AV CONEGO JOSE DE CARVALHO,120,DISTRITO,"AV CONEGO JOSE DE CARVALHO, DISTRITO, ALVORADA DE MINAS, MG, BRASIL",-22.48675,-45.61695,"Rua Cônego Augusto José de Carvalho, 37530-000, Brazópolis","22 29m 12.3s S, 45 37m 1.02s W",37530-000
MG,ALVORADA DE MINAS,POSTO DE SAUDE DE SAO JOSE DO JASSEM,RUA ANTONIO MOURA NUNES,99999999,JASSEM,"RUA ANTONIO MOURA NUNES, JASSEM, ALVORADA DE MINAS, MG, BRASIL",-18.73624,-43.36561,"Rua Antônio Carvalho, 39140-000, Alvorada de Minas","18 44m 10.464s S, 43 21m 56.196s W",39140-000
MG,ALVORADA DE MINAS,POSTO DE SAUDE DE RIO DAS PEDRAS,RIO DAS PEDRAS,1000000000,ZONA RURAL,"RIO DAS PEDRAS, ZONA RURAL, ALVORADA DE MINAS, MG, BRASIL",-19.95822,-44.04648,"Rua Rio Ural, 32265-160, Contagem","19 57m 29.592s S, 44 2m 47.328s W",32265-160
MG,ALVORADA DE MINAS,UNIDADE BASICA DE SAUDE DE ALVORADA DE MINAS,AV JOSE MADUREIRA HORTA,120,CENTRO,"AV JOSE MADUREIRA HORTA, CENTRO, ALVORADA DE MINAS, MG, BRASIL",-18.78383,-43.4327,"Rua José Marcolino, Alvorada de Minas","18 47m 1.788s S, 43 25m 57.72s W",
