UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
PB,ARARUNA,UNDADE BASICA DE SAUDE CENTRO III,R CEL PEDRO TARGINO,169,CENTRO,"R CEL PEDRO TARGINO, CENTRO, ARARUNA, PB, BRASIL",-6.53367,-35.7345,"Avenida Coronel Pedro Targino, 58233-000, Araruna","6 32m 1.212s S, 35 44m 4.2s W",58233-000
PB,ARARUNA,CENTRO DE SAUDE DE ARARUNA,R CEL TARGINO,169,CENTRO,"R CEL TARGINO, CENTRO, ARARUNA, PB, BRASIL",-6.53487,-35.7436,"Avenida Coronel Targino Pereira, 58233-000, Araruna","6 32m 5.532s S, 35 44m 36.96s W",58233-000
PB,ARARUNA,UNIDADE BASICA DE SAUDE HELDER TARGINO MARANHAO,CONJ HELDER TARGINO,S/N,CENTRO,"CONJ HELDER TARGINO, CENTRO, ARARUNA, PB, BRASIL",-6.53827,-35.74615,"Avenida Luiz Targino, 58233-000, Araruna","6 32m 17.772s S, 35 44m 46.14s W",58233-000
PB,ARARUNA,UNIDADE BASICA DE SAUDE CENTRO IV,PRACA RIO BRANCO,12,CENTRO,"PRACA RIO BRANCO, CENTRO, ARARUNA, PB, BRASIL",-7.11763,-34.8823,"Praça Barão Rio Branco, 58013-060, João Pessoa","7 7m 3.468s S, 34 52m 56.28s W",58013-060
PB,ARARUNA,UNIDADE BASICA DE SAUDE DE ALTO GRANDE,SITIO ALTO GRANDE,0,ZONA RURAL,"SITIO ALTO GRANDE, ZONA RURAL, ARARUNA, PB, BRASIL",-29.18912,-53.02052,"Sítio Alto, Arroio do Tigre","29 11m 20.832s S, 53 1m 13.872s W",
PB,ARARUNA,UNIDADE BASICA DE SAUDE DE MATA VELHA,SITIO MATA VELHA,S/N,ZONA RURAL,"SITIO MATA VELHA, ZONA RURAL, ARARUNA, PB, BRASIL",-6.9291,-35.71015,"Rua do Sítio Mata Limpa de Baixo, 58397-000, Areia","6 55m 44.76s S, 35 42m 36.54s W",58397-000
PB,ARARUNA,UNIDADE BASICA DE SAUDE DE MACAPA,COMUNIDADE DE MACAPA,S/N,ZONA RURAL,"COMUNIDADE DE MACAPA, ZONA RURAL, ARARUNA, PB, BRASIL",-17.34804,-49.93089,"Via de Acesso à Zona Rural, 75940-000, Edéia","17 20m 52.944s S, 49 55m 51.204s W",75940-000
PB,AREIA,ANTONIO TRAJANO DOS SANTOS,CORONEL CUNHA LIMA,S/N,PEDRO PERAZZO,"CORONEL CUNHA LIMA, PEDRO PERAZZO, AREIA, PB, BRASIL",-6.96236,-35.7037,"Rua Coronel Cunha Lima, 58397-000, Areia","6 57m 44.496s S, 35 42m 13.32s W",58397-000
PB,AREIA,JOSE PAULINO DA SILVA ESF VII,PRACA MINISTRO JOSE AMERICO DE ALMEIDA,436,ZONA URBANA,"PRACA MINISTRO JOSE AMERICO DE ALMEIDA, ZONA URBANA, AREIA, PB, BRASIL",-6.96882,-35.69992,"Praça Ministro José Américo de Almeida, 58397-000, Areia","6 58m 7.752s S, 35 41m 59.712s W",58397-000
PB,AREIA,JOSE EVARISTO DA SILVA ESF VIII,SITIO CHA DA PIA,1,ZONA RURAL,"SITIO CHA DA PIA, ZONA RURAL, AREIA, PB, BRASIL",-6.62907,-35.90862,"Estrada para o Sítio Chá da Tapioca, 58173-000, Damião","6 37m 44.652s S, 35 54m 31.032s W",58173-000
PB,AREIA,POSTO DE SAUDE CHA DA PIA,SITIO CHA DA PIA,S/N,ZONA RURAL,"SITIO CHA DA PIA, ZONA RURAL, AREIA, PB, BRASIL",-6.62907,-35.90862,"Estrada para o Sítio Chá da Tapioca, 58173-000, Damião","6 37m 44.652s S, 35 54m 31.032s W",58173-000
PB,AREIA,UNIDADE DE SAUDE DA FAMILIA DISTRITO SANTA MARIA,USINA SANTA MARIA,S/N,ZONA RURAL,"USINA SANTA MARIA, ZONA RURAL, AREIA, PB, BRASIL",-16.04474,-47.99253,"Núcleo Rural Santa Maria, Brasília","16 2m 41.064s S, 47 59m 33.108s W",
PB,AREIA,ESF IX FRANCISCO DE ASSIS GONDIM DISTRITO DE MUQUEM,DISTRITO DE MUQUEM,S/N,ZONA RURAL,"DISTRITO DE MUQUEM, ZONA RURAL, AREIA, PB, BRASIL",-7.12937,-37.15633,Cacimba de Areia,"7 7m 45.732s S, 37 9m 22.788s W",
PB,AREIA,EQUIPE MULTIDISCIPLINAR DE APOIO EMAP,MONSENHOR WALFREDO LEAL,1,JUSSARA,"MONSENHOR WALFREDO LEAL, JUSSARA, AREIA, PB, BRASIL",-7.11662,-34.87466,"Rua Monsenhor Walfredo Leal, João Pessoa","7 6m 59.832s S, 34 52m 28.776s W",
PB,AREIA,PSF VI JUVENAL ESPINOLA,RUA SIMAO PATRICIO,1357,FREI DAMIAO,"RUA SIMAO PATRICIO, FREI DAMIAO, AREIA, PB, BRASIL",-6.96165,-35.71066,"Rua Simão Patrício, 58397-000, Areia","6 57m 41.94s S, 35 42m 38.376s W",58397-000
PB,AREIA,POSTO DE SAUDE DR MORAES DE GALVAO PSF III,DISTRITO DE CIPILHO,S/N,DISTRITO,"DISTRITO DE CIPILHO, DISTRITO, AREIA, PB, BRASIL",-9.12609,-36.4722,"Estrada para Bom Conselho & Estrada para Distrito de Igapo, 55320, Lagoa do Ouro","9 7m 33.924s S, 36 28m 19.92s W",55320
PB,AREIA,ESF X MARIA DAS DORES MONTEIRO BARACHO MUTIRAO,JOAO BARRETO,10,CIDADE UNIVERSITARIA,"JOAO BARRETO, CIDADE UNIVERSITARIA, AREIA, PB, BRASIL",-7.15685,-34.83321,"Jardim Cidade Universitária, João Pessoa","7 9m 24.66s S, 34 49m 59.556s W",
PB,AREIA,SERVICO DE ATENCAO DOMICILIAR SAD AREIA,MONSENHOR WALFREDO LEAL,S/N,JUSSARA,"MONSENHOR WALFREDO LEAL, JUSSARA, AREIA, PB, BRASIL",-7.11662,-34.87466,"Rua Monsenhor Walfredo Leal, João Pessoa","7 6m 59.832s S, 34 52m 28.776s W",
PB,AREIA,PSF DE MATA LIMPA,RUA SAO SEBASTIAO DISTRITO DE MATA LIMPA,S/N,ZONA RURAL,"RUA SAO SEBASTIAO DISTRITO DE MATA LIMPA, ZONA RURAL, AREIA, PB, BRASIL",-6.9291,-35.71015,"Rua do Sítio Mata Limpa de Baixo, 58397-000, Areia","6 55m 44.76s S, 35 42m 36.54s W",58397-000
PB,AREIA,PSF IV JOSE GUEDES DA COSTA,RUA MARECHAL DEODORO DA FONSECA,S/N,JUSSARA,"RUA MARECHAL DEODORO DA FONSECA, JUSSARA, AREIA, PB, BRASIL",-6.96949,-35.69313,"Rua Marechal Deodoro da Fonseca, 58397-000, Areia","6 58m 10.164s S, 35 41m 35.268s W",58397-000
PB,AREIA DE BARAUNAS,UNIDADE DE SAUDE DA FAMILIA DE AREIA DE BARAUNAS,RUA VALDECI SALES,579,CENTRO,"RUA VALDECI SALES, CENTRO, AREIA DE BARAUNAS, PB, BRASIL",-7.12376,-36.94695,"Avenida Valdecir Sales, 58732-959, Areia de Baraúnas","7 7m 25.536s S, 36 56m 49.02s W",58732-959
PB,AREIAL,UBSF I VIRGINIA AUGUSTO DA SILVA,RUA HILDA DONATO,S/N,CENTRO,"RUA HILDA DONATO, CENTRO, AREIAL, PB, BRASIL",-6.97352,-34.8305,"Rua Hilda Souto, 58100-730, Cabedelo","6 58m 24.672s S, 34 49m 49.8s W",58100-730
PB,AREIAL,UBSF II NAUTILIA GUIMARAES DA SILVA,RUA MARCONDES WILKER SOUZA BATISTA,S/N,PERIFERIA,"RUA MARCONDES WILKER SOUZA BATISTA, PERIFERIA, AREIAL, PB, BRASIL",-7.05239,-35.92906,"Rua Marcones Wilker, 58140-000, Areial","7 3m 8.604s S, 35 55m 44.616s W",58140-000
PB,AREIAL,UBSF III JULIA MARIA PORTO,RUA MANOEL MARTINS DOS SANTOS,S/N,PERIFERIA,"RUA MANOEL MARTINS DOS SANTOS, PERIFERIA, AREIAL, PB, BRASIL",-7.04424,-35.92126,"Rua Manoel Martins dos Santos, 58140-000, Areial","7 2m 39.264s S, 35 55m 16.536s W",58140-000
PB,AROEIRAS,UBSF VII PEDRA DAGUA,SITIO PEDRA DAGUA,S/N,ZONA RURAL,"SITIO PEDRA DAGUA, ZONA RURAL, AROEIRAS, PB, BRASIL",-7.34299,-35.90134,"Sítio Pedra do Sino, Queimadas","7 20m 34.764s S, 35 54m 4.824s W",
PB,AROEIRAS,UBSF X MASSARANDUBA,SITIO MASSARANDUBA,S/N,CENTRO,"SITIO MASSARANDUBA, CENTRO, AROEIRAS, PB, BRASIL",-7.55235,-35.71769,"Rua Centro Cultural, 58489-000, Aroeiras","7 33m 8.46s S, 35 43m 3.684s W",58489-000
PB,AROEIRAS,UBSF VIII BATISTA,SITIO BATISTA,S/N,ZONA RURAL,"SITIO BATISTA, ZONA RURAL, AROEIRAS, PB, BRASIL",-10.37022,-38.20076,"Rua Pedro Batista Menezes, 48565-000, Sítio do Quinto","10 22m 12.792s S, 38 12m 2.736s W",48565-000
PB,AROEIRAS,UBSF IX TORRES,SITIO TORRES,S/N,ZONA RURAL,"SITIO TORRES, ZONA RURAL, AROEIRAS, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,AROEIRAS,UBSF VI CONJUNTO DO CAMPO,CONJUNTO DO CAMPO,S/N,CENTRO,"CONJUNTO DO CAMPO, CENTRO, AROEIRAS, PB, BRASIL",-20.55089,-54.60456,"Rua Perciliana B Ferreira, 79017, 79072, 79073, Campo Grande","20 33m 3.204s S, 54 36m 16.416s W",79017
PB,AROEIRAS,UBSF V CHA DA BARRA,SITIO CHA DA BARRA,S/N,ZONA RURAL,"SITIO CHA DA BARRA, ZONA RURAL, AROEIRAS, PB, BRASIL",-6.62907,-35.90862,"Estrada para o Sítio Chá da Tapioca, 58173-000, Damião","6 37m 44.652s S, 35 54m 31.032s W",58173-000
PB,AROEIRAS,UBSF I CACHOEIRA,SITIO CACHOEIRA,S/N,ZONA RURAL,"SITIO CACHOEIRA, ZONA RURAL, AROEIRAS, PB, BRASIL",-6.93106,-38.67579,"Sítio Carrasco, 58935-000, Cachoeira dos Índios","6 55m 51.816s S, 38 40m 32.844s W",58935-000
PB,AROEIRAS,UBSF IV DO CENTRO,RUA ANTONIO GONCALVES,S/N,CENTRO,"RUA ANTONIO GONCALVES, CENTRO, AROEIRAS, PB, BRASIL",-7.54552,-35.70777,"Rua Antônio Gonçalves, 58489-000, Aroeiras","7 32m 43.872s S, 35 42m 27.972s W",58489-000
PB,AROEIRAS,UBSF II PEDRO VELHO,VILA NOVA DE PEDRO VELHO,S/N,ZONA RURAL,"VILA NOVA DE PEDRO VELHO, ZONA RURAL, AROEIRAS, PB, BRASIL",-7.55233,-35.71874,"Vila Nova III & Avenida José Pedro de Melo, 58489, Aroeiras","7 33m 8.388s S, 35 43m 7.464s W",58489
PB,AROEIRAS,UBSF III CONJUNTO CEHAP,AV JOSE PEDRO DE MELO,S/N,CENTRO,"AV JOSE PEDRO DE MELO, CENTRO, AROEIRAS, PB, BRASIL",-7.55224,-35.71821,"Avenida José Pedro de Melo & Rua Centro Cultural, 58489, Aroeiras","7 33m 8.064s S, 35 43m 5.556s W",58489
PB,ASSUNCAO,PSF II ASSUNCAO,RUA PIO SALVADOR DE MARIA,146,CENTRO,"RUA PIO SALVADOR DE MARIA, CENTRO, ASSUNCAO, PB, BRASIL",-7.07582,-36.72984,"Rua Pio Salvador, 58685-000, Assunção","7 4m 32.952s S, 36 43m 47.424s W",58685-000
PB,ASSUNCAO,ESTRATEGIA SAUDE DA FAMILIA RITA DE SOUZA,RUA TEREZA BALDUINO,S/N,CENTRO,"RUA TEREZA BALDUINO, CENTRO, ASSUNCAO, PB, BRASIL",-7.07367,-36.72794,"Rua Tereza Balduíno da Nóbrega, Assunção","7 4m 25.212s S, 36 43m 40.584s W",
PB,BAIA DA TRAICAO,UNIDADE DE SAUDE DA FAMILIA SAO MIGUEL,RUA SAO MIGUEL,S/N,CENTRO,"RUA SAO MIGUEL, CENTRO, BAIA DA TRAICAO, PB, BRASIL",-6.68833,-34.94405,"Rua São Miguel, 58295-000, Baía da Traição","6 41m 17.988s S, 34 56m 38.58s W",58295-000
PB,BAIA DA TRAICAO,UNIDADE DE SAUDE DA FAMILIA DR FRANCISCO PORTO,RUA DOM PEDRO II,S/N,CENTRO,"RUA DOM PEDRO II, CENTRO, BAIA DA TRAICAO, PB, BRASIL",-14.8479,-40.83942,"Rua Dom Pedro II, 45000-655, Vitória da Conquista","14 50m 52.44s S, 40 50m 21.912s W",45000-655
PB,BAIA DA TRAICAO,UNIDADE DE SAUDE DA FAMILIA CACIQUE DANIEL SANTANA,RUA MARIA JULIA DA CONCEICAO,S/N,MORRINHO,"RUA MARIA JULIA DA CONCEICAO, MORRINHO, BAIA DA TRAICAO, PB, BRASIL",-6.68947,-34.93898,"Rua Maria Antônia da Conceição, 58295-000, Baía da Traição","6 41m 22.092s S, 34 56m 20.328s W",58295-000
PB,BAIA DA TRAICAO,UNIDADE DE SAUDE DA FAMILIA DR ANTONIO PALITOT,RUA OSWALDO TRIGUEIRO,S/N,JDM PRAINHA,"RUA OSWALDO TRIGUEIRO, JDM PRAINHA, BAIA DA TRAICAO, PB, BRASIL",-6.69237,-34.93495,"Rua Osvaldo Trigueiro, 58295-000, Baía da Traição","6 41m 32.532s S, 34 56m 5.82s W",58295-000
PB,BANANEIRAS,USF DE GAMELAS,SITIO GAMELAS,S/N,ZONA RURAL,"SITIO GAMELAS, ZONA RURAL, BANANEIRAS, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,BANANEIRAS,U S F ANTONIO MARQUES NETO,RUA PROJETADA,S/N,CONJ MAJ AUGUSTO BEZ,"RUA PROJETADA, CONJ MAJ AUGUSTO BEZ, BANANEIRAS, PB, BRASIL",-6.60025,-35.62329,"Rua Projetada F & Avenida Major Augusto Bezerra, 58228, Dona Inês","6 36m 0.9s S, 35 37m 23.844s W",58228
PB,BANANEIRAS,USF DE ROMA,SITIO ROMA,S/N,DISTRITO,"SITIO ROMA, DISTRITO, BANANEIRAS, PB, BRASIL",-8.18868,-36.70817,"Estrada para Sítio Bananeira & Rua Padre Roma, 55240, Poção","8 11m 19.248s S, 36 42m 29.412s W",55240
PB,BANANEIRAS,USF JOSE VITOR DE ARAUJO,DISTRITO DO TABOLEIRO,S/N,ZONA RURAL,"DISTRITO DO TABOLEIRO, ZONA RURAL, BANANEIRAS, PB, BRASIL",-22.28377,-51.91015,"Via de Acesso à Zona Rural, 19260-000, Mirante do Paranapanema","22 17m 1.572s S, 51 54m 36.54s W",19260-000
PB,BANANEIRAS,UNID PSF CIDADE BAIXA,R DIONIZIO MAIA,S/N,CENTRO,"R DIONIZIO MAIA, CENTRO, BANANEIRAS, PB, BRASIL",-6.78101,-35.57835,"Rua Dionísio Maia, 58220-000, Bananeiras","6 46m 51.636s S, 35 34m 42.06s W",58220-000
PB,BANANEIRAS,UNID PSF DE CAJAZEIRAS,SITIO CAJAZEIRAS,S/N,ZONA RURAL,"SITIO CAJAZEIRAS, ZONA RURAL, BANANEIRAS, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,BANANEIRAS,U S F DRA ELIANE CALDAS ALVES,SITIO JARACATIA,S/N,ZONA RURAL,"SITIO JARACATIA, ZONA RURAL, BANANEIRAS, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,BANANEIRAS,USF DR MARIANO BARBOSA,RUA SEVERINO CORDEIRO DE MELO,S/N,DISTRITO,"RUA SEVERINO CORDEIRO DE MELO, DISTRITO, BANANEIRAS, PB, BRASIL",-6.78021,-35.57638,"Rua Severino Cordeiro Melo, 58220-000, Bananeiras","6 46m 48.756s S, 35 34m 34.968s W",58220-000
PB,BANANEIRAS,PSF IX CHA DO LINDOLFO,CHA DO LINDOLFO,1,CHA DO LINDOLFO,"CHA DO LINDOLFO, CHA DO LINDOLFO, BANANEIRAS, PB, BRASIL",-7.84572,-35.77511,"Chã do Marinheiro, Surubim","7 50m 44.592s S, 35 46m 30.396s W",
PB,BARAUNA,ESF I SEVERINO LUIZ FERNANDES,RUA GETULIO VARGAS,195,CENTRO,"RUA GETULIO VARGAS, CENTRO, BARAUNA, PB, BRASIL",-6.64356,-36.25323,"Rua Getúlio Vargas, 58188-000, Baraúna","6 38m 36.816s S, 36 15m 11.628s W",58188-000
PB,BARAUNA,ESF II FRANCISCA FERREIRA OLIVEIRA SILVA VO DADA,RUA JOSE MENDES DE ARAUJO,S/N,CENTRO,"RUA JOSE MENDES DE ARAUJO, CENTRO, BARAUNA, PB, BRASIL",-6.64287,-36.24954,"Rua José Mendes de Araújo, 58188-000, Baraúna","6 38m 34.332s S, 36 14m 58.344s W",58188-000
PB,BARAUNA,UBS PREFEITO ALYSON JOSE DA SILVA AZEVEDO,SITIO DOS MENDES,S/N,ZONA RURAL,"SITIO DOS MENDES, ZONA RURAL, BARAUNA, PB, BRASIL",-6.91692,-38.67254,"Sítio dos Guedes, 58935-000, Cachoeira dos Índios","6 55m 0.912s S, 38 40m 21.144s W",58935-000
PB,BARAUNA,UNIDADE BASICA DE SAUDE SILVINO AVELINO DA SILVA,SITIO RIACHO DO GURDIAO,S/N,ZONA RURAL,"SITIO RIACHO DO GURDIAO, ZONA RURAL, BARAUNA, PB, BRASIL",-7.24833,-35.65501,"Rua do Sítio Bacamarte, 58380-000, Riachão do Bacamarte","7 14m 53.988s S, 35 39m 18.036s W",58380-000
PB,BARRA DE SANTANA,UBSF PRECILA MARIA DA CONCEICAO,VILA MORORO,S/N,ZONA RURAL,"VILA MORORO, ZONA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,POSTO DE SAUDE ANCORA SEVERINA MARIA DA CONCEICAO,POVOADO SANTANA,S/N,ZONA RURAL,"POVOADO SANTANA, ZONA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,POSTO DE SAUDE ANCORA DE SERRA DE INACIO PEREIRA,SITIO SERRA DE INACIO PEREIRA,S/N,AREA RURAL,"SITIO SERRA DE INACIO PEREIRA, AREA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,POSTO DE SAUDE ANCORA MARIA BEZERRA DE BRITO REGO,SITIO PITOMBEIRA,S/N,ZONA RURAL,"SITIO PITOMBEIRA, ZONA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,UBSF JOSEFA ALVES CAMPOS,POVOADO DE CABOCLOS,S/N,POVOADO,"POVOADO DE CABOCLOS, POVOADO, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,POSTO DE SAUDE ANCORA DAYLLA CORDEIRO DO REGO,SITIO BARRIGUDAS I,S/N,SITIO,"SITIO BARRIGUDAS I, SITIO, BARRA DE SANTANA, PB, BRASIL",-6.4029,-38.49643,"Rua Elisvaldo Carvalho de Almeida Sítio Barra do Piaba, 58933-000, Poço Dantas","6 24m 10.44s S, 38 29m 47.148s W",58933-000
PB,BARRA DE SANTANA,POSTO DE SAUDE ANCORA FRANCISCO LAURINDO DE MACEDO,SITIO GONCALO,S/N,ZONA RURAL,"SITIO GONCALO, ZONA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,POSTO DE SAUDE ANCORA MARIA DE ARAUJO REGO,SITIO TORRES,S/N,ZONA RURAL,"SITIO TORRES, ZONA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,POSTO DE SAUDE ANC ANA MARIA DA CONCEICAO MADRINHA SINHA,SITIO PEDRAS PRETAS,S/N,ZONA RURAL,"SITIO PEDRAS PRETAS, ZONA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTANA,UBSF DR JOSE AUGUSTO AMORIM,RUA PROJETADA,S/N,CENTRO,"RUA PROJETADA, CENTRO, BARRA DE SANTANA, PB, BRASIL",-7.5211,-35.99868,"Rua Projetada, Barra de Santana","7 31m 15.96s S, 35 59m 55.248s W",
PB,BARRA DE SANTANA,UBSF NIVALDO ABILIO DE FARIAS,POVOADO DE VEREDA GRANDE,S/N,ZONA RURAL,"POVOADO DE VEREDA GRANDE, ZONA RURAL, BARRA DE SANTANA, PB, BRASIL",-7.52313,-35.99816,Barra de Santana,"7 31m 23.268s S, 35 59m 53.376s W",
PB,BARRA DE SANTA ROSA,POSTO DE SAUDE SANTA ROSA ESF VI,SITIO SANTA ROSA,S/N,ZONA RURAL,"SITIO SANTA ROSA, ZONA RURAL, BARRA DE SANTA ROSA, PB, BRASIL",-6.7206,-36.06027,Barra de Santa Rosa,"6 43m 14.16s S, 36 3m 36.972s W",
PB,BARRA DE SANTA ROSA,UNIDADE BASICA DE SAUDE JOSE RIBEIRO DINIZ ESF I,RUA MANOEL LINS DE ARAUJO,S/N,CENTRO,"RUA MANOEL LINS DE ARAUJO, CENTRO, BARRA DE SANTA ROSA, PB, BRASIL",-6.72747,-36.0569,"Rua Manoel Ezequiel de Medeiros, 58170-000, Barra de Santa Rosa","6 43m 38.892s S, 36 3m 24.84s W",58170-000
PB,BARRA DE SANTA ROSA,POSTO DE SAUDE ANADITA OLIVEIRA LINS ESF II,SITIO CUIUIU DE BAIXO,S/N,ZONA RURAL,"SITIO CUIUIU DE BAIXO, ZONA RURAL, BARRA DE SANTA ROSA, PB, BRASIL",-6.7206,-36.06027,Barra de Santa Rosa,"6 43m 14.16s S, 36 3m 36.972s W",
PB,BARRA DE SANTA ROSA,UNIDADE BASICA DE SAUDE ASSENTAMENTO RIACHO DA CRUZ ESF IV,ASSENTAMENTO RIACHO DA CRUZ,0,ZONA RURAL,"ASSENTAMENTO RIACHO DA CRUZ, ZONA RURAL, BARRA DE SANTA ROSA, PB, BRASIL",-6.7206,-36.06027,Barra de Santa Rosa,"6 43m 14.16s S, 36 3m 36.972s W",
PB,BARRA DE SANTA ROSA,CENTRO DE SAUDE NOSSA SENHORA DA CONCEICAO ESF III,RUA NOSSA SENHORA DA CONCEICAO,52,CENTRO,"RUA NOSSA SENHORA DA CONCEICAO, CENTRO, BARRA DE SANTA ROSA, PB, BRASIL",-6.72176,-36.05864,"Rua Nossa Senhora de Conceição, 58170-000, Barra de Santa Rosa","6 43m 18.336s S, 36 3m 31.104s W",58170-000
PB,BARRA DE SANTA ROSA,POSTO DE SAUDE TANCREDO NEVES ESF V,RUA JOAO BATISTA LEITE,S/N,TANCREDO NEVES,"RUA JOAO BATISTA LEITE, TANCREDO NEVES, BARRA DE SANTA ROSA, PB, BRASIL",-6.72637,-36.05577,"Rua João Batista Leite, 58170-000, Barra de Santa Rosa","6 43m 34.932s S, 36 3m 20.772s W",58170-000
PB,BARRA DE SAO MIGUEL,UBSF JOSE ROSENDO DE OLIVEIRA,RUA JOAO PINTO DA SILVA,S/N,CENTRO,"RUA JOAO PINTO DA SILVA, CENTRO, BARRA DE SAO MIGUEL, PB, BRASIL",-7.75297,-36.31822,"Rua João Pinto da Silva, 58483, Barra de São Miguel","7 45m 10.692s S, 36 19m 5.592s W",58483
PB,BARRA DE SAO MIGUEL,UBSF MARIA BRAZ CANDIDO,SITIO FLORESTA,S/N,SONA RURAL,"SITIO FLORESTA, SONA RURAL, BARRA DE SAO MIGUEL, PB, BRASIL",-7.75132,-36.31879,Barra de São Miguel,"7 45m 4.752s S, 36 19m 7.644s W",
PB,BARRA DE SAO MIGUEL,CENTRO SAUDE BARRA DE SAO MIGUEL,RUA TOMAZ DE AQUINO,S/N,CENTRO,"RUA TOMAZ DE AQUINO, CENTRO, BARRA DE SAO MIGUEL, PB, BRASIL",-7.75169,-36.31841,"Rua dos Fundos da Rua Cândido Casteliano, 58483-000, Barra de São Miguel","7 45m 6.084s S, 36 19m 6.276s W",58483-000
PB,BAYEUX,UBS JARDIM AEROPORTO II,RUA MANOEL CESAR ALENCAR,708,JARDIM AEROPORTO,"RUA MANOEL CESAR ALENCAR, JARDIM AEROPORTO, BAYEUX, PB, BRASIL",-7.1437924,-34.9405377,"Rua Capitão Manoel César de Alencar, Jardim Aeroporto, Bayeux, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58113-420, Brasil","7 8m 37.6526s S, 34 56m 25.9357s W",58113-420
PB,BAYEUX,UBS SESI III,RUA JOSE LIMA,147,SESI,"RUA JOSE LIMA, SESI, BAYEUX, PB, BRASIL",-7.14881,-34.92109,"Rua José Fernando de Lima, 58309, Bayeux","7 8m 55.716s S, 34 55m 15.924s W",58309
PB,BAYEUX,UBS MARIO ANDREAZZA III,RUA GENIVAL GUEDES,S/N,MUTIRAO,"RUA GENIVAL GUEDES, MUTIRAO, BAYEUX, PB, BRASIL",-7.15386,-34.92596,"Rua Vereador Genival Guedes, 58308, Bayeux","7 9m 13.896s S, 34 55m 33.456s W",58308
PB,BAYEUX,UBS MANGUINHOS,R PLACIDO DE OLIVEIRA LIMA,1157,MANGUINHOS,"R PLACIDO DE OLIVEIRA LIMA, MANGUINHOS, BAYEUX, PB, BRASIL",-7.13445,-34.92551,"Rua Plácido Oliveira Lima, 58309, Bayeux","7 8m 4.02s S, 34 55m 31.836s W",58309
PB,BAYEUX,UBS SAO VICENTE II,RUA SAO VICENTE,S/N,SAO VICENTE,"RUA SAO VICENTE, SAO VICENTE, BAYEUX, PB, BRASIL",-7.1311119000000005,-34.9234316,"Rua São Vicente, Jardim São Vicente, Bayeux, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58090-660, Brasil","7 7m 52.0028s S, 34 55m 24.3538s W",58090-660
PB,BAYEUX,UBS RIO DO MEIO II,RUA NOSSA SENHORA DE LOURDES,110,RIO DO MEIO,"RUA NOSSA SENHORA DE LOURDES, RIO DO MEIO, BAYEUX, PB, BRASIL",-7.136232499999999,-34.9328139,"Rua Monte Castelo, Rio do Meio, Bayeux, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58113-410, Brasil","7 8m 10.437s S, 34 55m 58.13s W",58113-410
PB,BAYEUX,UBS IMACULADA III,RUA GILVAN MURIBICA,S/N,JD IMACULADA CONCEIC,"RUA GILVAN MURIBICA, JD IMACULADA CONCEIC, BAYEUX, PB, BRASIL",-7.13341,-34.92638,"Rua Doutor Gilvan Muribeca, 58309-410, Bayeux","7 8m 0.276s S, 34 55m 34.968s W",58309-410
